CID,RDKIT_SMILES,Type,UMAP-1,UMAP-2
798,c1ccc2[nH]ccc2c1,Potential,11.84028,-3.7406843
82727,CCNCCCN,Potential,11.3269,-6.676422
2897,NC1CCCCCCCCCCC1,Potential,9.333548,-6.328865
4379480,NCCCCn1ccnc1,Potential,11.674758,-5.0385094
205668,CC(N)Cc1ccc(Br)cc1,Potential,9.672427,-4.9899654
217958,NCCc1ccc(Cl)c(Cl)c1,Potential,9.213848,-3.6612198
7015,Nc1ccccc1-c1ccccc1,Potential,11.752952,-2.03362
10867563,Ic1nccs1,Potential,12.298448,-4.9507375
457587,NCc1cccc(Br)c1,Potential,9.987643,-2.7817752
11123,Nc1ccc(Cl)cc1Cl,Potential,10.777632,-1.2905058
457602,NCc1cc(Cl)cc(Cl)c1,Potential,9.505098,-2.3389325
13195,Cc1cnc[nH]1,Potential,12.29128,-3.9782698
7057,Nc1ccc2ccccc2c1,Potential,12.023363,-1.9798303
11157,NNCc1ccccc1,Potential,10.233555,-4.126883
2771858,CC(N)c1ccc(Cl)cc1Cl,Potential,10.075327,-1.8818288
7061,CCN(CC)c1ccccc1,Potential,11.091409,-3.110431
7071,Nc1ccc(-c2ccc(N)c(N)c2)cc1N,Potential,11.538283,-1.4472717
76704,CCC1CCNCC1,Potential,11.785771,-5.8114624
119716,CC(C)CCCCCCN,Potential,11.082404,-7.3116045
68525,C=CCNc1ccccc1,Potential,11.201916,-3.4832337
949,CN(C)c1ccccc1,Potential,11.516659,-2.0729716
7096,c1ccc(N2CCNCC2)cc1,Potential,11.428038,-3.5862558
3007,CC(N)Cc1ccccc1,Potential,9.169023,-5.2309837
156615,CC(N)Cc1cnc[nH]1,Potential,12.025862,-3.9776797
99277,C#CCNCc1ccccc1,Potential,10.339935,-4.052198
115665,CC(N)CC1CCCCC1,Potential,10.1348715,-5.4934883
3920849,NCCCn1cnc2ccccc21,Potential,11.409261,-4.619218
7120,CCN(CC)c1ccc(N)cc1,Potential,11.420244,-2.2485323
2737112,CCCCCN1CCNCC1,Potential,11.118338,-5.427139
13283,Cc1cc(Cc2ccc(N)c(C)c2)ccc1N,Potential,11.778083,-2.5411096
17386,CCCCCCCCCCCCCCCN,Potential,11.232731,-8.504503
31721,COc1ccc(CC(C)N)cc1,Potential,10.054883,-4.4576435
437234,c1cncc(N2CCNCC2)c1,Potential,12.657229,-4.296797
