PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE
902,144207760,60196294,Active,54
904,170465920,1547484,Active,54
905,144207289,6633,Active,54
906,144213110,107377,Active,54
907,144210580,25099474,Active,54
908,144212536,32872,Active,54
910,144207147,656667,Active,54
911,170466011,163751,Active,54
912,144210408,6643,Active,54
913,170465596,4184,Active,54
914,170465067,54840,Active,54
915,170464800,9570076,Active,54
916,144212070,113027,Active,54
918,170464671,5381,Active,54
919,144209253,6978,Active,54
920,170466488,178144,Active,54
922,144208245,7265,Active,54
923,144210086,6528,Active,54
924,144208028,5897,Active,54
925,144210623,7338,Active,54
926,170465792,2333,Active,54
927,251919715,39800,Active,54
929,144206517,9938056,Active,54
930,144206829,9568078,Active,54
931,170466233,38102,Active,54
932,144211704,517383,Active,54
933,170466682,10212,Active,54
934,170465866,5506,Active,54
935,144211865,16143,Active,54
936,144212714,9855795,Active,54
937,144210930,12358480,Active,54
938,144211573,89440,Active,54
939,144208005,6979,Active,54
940,251919710,16248,Active,54
941,170466726,13035120,Active,54
942,144210765,9888347,Active,54
943,170466328,9454,Active,54
944,170466026,4418,Active,54
945,144207436,7062,Active,54
946,144211745,267210,Active,54
947,144210389,6641,Active,54
948,144213156,7257,Active,54
949,144212503,7122,Active,54
950,144210969,75893,Active,54
951,170465065,122824,Active,54
952,170465873,2448,Active,54
953,170466622,193949,Active,54
954,144211232,5280567,Active,54
956,144208890,19241,Active,54
957,251919944,6456,Active,54
958,144210169,1539,Active,54
959,144206852,60196351,Active,54
960,144207957,6829,Active,54
1000,144208447,12955,Active,53
1003,144211007,14300,Active,53
1004,144210365,10757,Active,53
1005,144206450,197059,Active,53
1006,144212906,526624,Active,53
1007,144214010,13709,Active,53
1008,144212306,90282,Active,53
1009,144210347,7564,Active,53
1010,144211651,9298,Active,53
1011,144207755,6619,Active,53
1013,144212489,2723853,Active,53
1014,144212326,13708,Active,53
1015,144212238,92873,Active,53
1016,144208106,14642,Active,53
1017,144207748,69150,Active,53
1018,144212310,644213,Active,53
1019,144213973,7175,Active,53
1020,144210822,8289,Active,53
1021,144208833,6295,Active,53
1022,144209113,6336,Active,53
1023,144211261,86367,Active,53
1024,144210334,8418,Active,53
1025,144208587,7567,Active,53
1026,144209913,6076971,Active,53
1027,144213445,6505,Active,53
1028,144210982,17891,Active,53
1030,251919777,7091,Active,53
1032,144211203,39385,Active,53
1033,144210650,7184,Active,53
1034,144211111,25146,Active,53
1035,144212861,929262,Active,53
1036,144211035,34526,Active,53
1037,144211764,31957,Active,53
1038,144211893,22544,Active,53
1039,144212318,69297,Active,53
1040,144207171,5311454,Active,53
1041,170466119,219050,Active,53
1042,144209020,8456,Active,53
1043,170466717,104609,Active,53
1044,144210454,7444,Active,53
1045,144211750,4292413,Active,53
1046,170464641,5323714,Active,53
1047,144211416,20965,Active,53
1049,144212252,117746,Active,53
1050,144212575,16854,Active,53
1051,144207971,11783,Active,53
1053,170466409,16363,Active,53
1054,170464829,3025,Active,53
1055,170465770,5531,Active,53
1056,144213552,81530,Active,53
1057,144213171,6837,Active,53
961,144211618,6872,Active,53
962,144211727,93335,Active,53
963,251919749,23663539,Active,53
964,144210627,5994,Active,53
965,144209744,5280795,Active,53
966,144211880,40520,Active,53
967,144207269,5281034,Active,53
968,144209075,29732,Active,53
969,144209092,5283349,Active,53
970,144208266,15533,Active,53
971,144211254,6778,Active,53
972,144212074,42981,Active,53
973,144213449,6777,Active,53
974,144210961,16760153,Active,53
975,144213155,727200,Active,53
976,144212068,5284462,Active,53
978,144207495,27582,Active,53
979,144210751,9866250,Active,53
981,144212648,9279,Active,53
982,144212795,23347,Active,53
983,144208621,638034,Active,53
984,144210579,16654936,Active,53
986,144209717,3552,Active,53
987,144207502,4485,Active,53
988,144209897,21917397,Active,53
989,144207513,1548943,Active,53
990,144210545,9865233,Active,53
991,144209813,60196373,Active,53
992,144212053,18198,Active,53
994,144208745,6167,Active,53
995,144208728,5281872,Active,53
996,144207829,6929,Active,53
997,144207552,6319,Active,53
998,144211565,117640,Active,53
999,144211152,107080,Active,53
1058,144209109,3589,Active,52
1059,251919764,5319706,Active,52
1060,144208498,62276,Active,52
1061,144211599,4128060,Active,52
1062,144210155,17652,Active,52
1063,144210754,156328,Active,52
1064,144207467,700999,Active,52
1065,144211467,91757,Active,52
1066,144211877,4578030,Active,52
1068,144211247,36324,Active,52
1069,144207707,4594,Active,52
1070,144210117,10241,Active,52
1071,144210786,9867257,Active,52
1072,144214038,41368,Active,52
1073,144209534,41384,Active,52
1074,251919955,6749,Active,52
1075,144211021,23662264,Active,52
1076,144207927,7495,Active,52
1077,144211102,10342051,Active,52
1079,144211390,86429,Active,52
1080,144212263,6435993,Active,52
1082,144211648,21330,Active,52
1083,144212420,67215,Active,52
1084,144211153,1787910,Active,52
1085,144212915,7007,Active,52
1086,144210741,41385,Active,52
1087,144211672,28292,Active,52
1090,144212364,2723,Active,52
1091,144207510,6537506,Active,52
1092,144207874,727,Active,52
1093,144207593,8442,Active,52
1094,144211463,11826859,Active,52
1095,144212571,12797557,Active,52
1096,144207881,11830,Active,52
1097,144210878,6618,Active,52
1098,144209134,70837,Active,52
1101,144210708,7309,Active,52
